"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Tmem205",456.008901339591,0.122061793481237,0.101890341242733,0.0649383611234977,0.195940069933892,FALSE,"ns"
"Tmem206",689.348380199375,0.0821331640306967,0.110572259920918,0.163963492528219,0.348951357576694,FALSE,"ns"
"Tmem208",1108.90954621936,-0.0224650394448273,0.0511283457904255,0.605694130177463,0.765468736353023,FALSE,"ns"
"Tmem209",1963.34092184388,0.0693603034137239,0.0590451946656662,0.159022445815624,0.342275943505184,FALSE,"ns"
"Tmem214",3232.19942889606,-0.0148644588084247,0.04286611463845,0.694709447102067,0.826066044291493,FALSE,"ns"
"Tmem216",343.338140901472,0.015443117909068,0.0784175355823698,0.772156967696461,0.876370484072253,FALSE,"ns"
"Tmem218",422.973318651591,0.0463937505474004,0.0801244804292613,0.39788439965992,0.598348426021589,FALSE,"ns"
"Tmem219",524.784555476013,-0.135643882286952,0.0612429632148966,0.0089732312590998,0.0612465810581828,FALSE,"ns"
"Tmem220",62.8621990834943,0.113594663830654,0.15863907714928,0.0621221980534036,0.19084963938056,FALSE,"ns"
"Tmem221",8.9545773631272,0.0388218024286967,0.112327132185199,0.127873753580192,NA,FALSE,NA
"Tmem222",1363.53845875488,0.0620936362664739,0.0703425191419684,0.252970128092458,0.456690667705948,FALSE,"ns"
"Tmem223",35.8028312562848,-0.0423883442530329,0.105284847644379,0.31374788486618,0.521071851344567,FALSE,"ns"
"Tmem229b",204.981700034948,-0.109270037251786,0.13790976999012,0.0809488830065512,0.224825620415569,FALSE,"ns"
"Tmem230",1516.90734665042,0.0301269507682372,0.0755547889405644,0.600205945504239,0.761406768329294,FALSE,"ns"
"Tmem231",430.795919997732,0.0929185158310978,0.0747629639450204,0.112233213566154,0.275472215096152,FALSE,"ns"
"Tmem234",1966.90885744737,0.0148831453255045,0.0571535548649481,0.757093416119617,0.867139139776417,FALSE,"ns"
"Tmem236",6.46688582723906,0.0314558323482424,0.109666562602702,0.144464605675093,NA,FALSE,NA
"Tmem237",1134.24130359027,0.145978617637069,0.0610521553908702,0.00509214919328103,0.044305337518221,FALSE,"ns"
"Tmem238",47.2881796010302,-0.0163453347580825,0.0945981500906634,0.702712885561656,0.831230355462888,FALSE,"ns"
"Tmem240",10.8475860393909,0.00999106978623977,0.102532448210175,0.686746374822343,NA,FALSE,NA
"Tmem241",336.44120771812,0.142437589491966,0.149296161361595,0.0506394425996738,0.168689903653173,FALSE,"ns"
"Tmem242",1808.33987229804,-0.0729911794750999,0.0627967747992316,0.153071977529949,0.333901142800315,FALSE,"ns"
"Tmem243",215.729321215061,-0.0282126521069071,0.0837295805987386,0.596192289590216,0.758443126138247,FALSE,"ns"
"Tmem245",378.002175073996,0.00231400127676176,0.0928522005838606,0.950863036862064,0.976940615838848,FALSE,"ns"
"Tmem246",188.768217527932,-0.0503316179427918,0.107986477233763,0.261380813804544,0.466645258105122,FALSE,"ns"
"Tmem248",3664.62599530534,0.0668383923569204,0.0553823422516623,0.138521091263648,0.313153198042924,FALSE,"ns"
"Tmem25",39.5110552395226,0.130555649757518,0.182187160642358,0.0455507107304515,0.157796808216032,FALSE,"ns"
"Tmem251",485.776479431159,0.277637883919571,0.439822919658602,0.0120954498216528,0.0723189868041551,FALSE,"ns"
"Tmem252",9.32840287989852,-0.00752724324495619,0.103816778514787,0.709302775549924,NA,FALSE,NA
"Tmem253",7.87786556815576,0.0224558567172421,0.106296174260813,0.291964511182791,NA,FALSE,NA
"Tmem256",998.015173608779,0.0305553794850245,0.0746352301605717,0.583776802836322,0.748824245626087,FALSE,"ns"
"Tmem258",2244.72696186013,0.0414584167227122,0.0781076998754145,0.443582218178314,0.637746715433558,FALSE,"ns"
"Tmem259",4158.77696841553,0.0832417786619934,0.0780691272271774,0.157441633109726,0.340062233380484,FALSE,"ns"
"Tmem26",9.32818395010732,-0.0357513589163041,0.112043894387474,0.0833029338577838,NA,FALSE,NA
"Tmem260",1024.31789948049,0.008445643430691,0.0818584499916912,0.870638534547321,0.935109146869632,FALSE,"ns"
"Tmem261",673.124160828415,0.00433058199734238,0.069692832104584,0.933238127895049,0.967704099087377,FALSE,"ns"
"Tmem263",3661.7540637171,-0.0254837393794159,0.0835343585167847,0.61551896974173,0.772630958195346,FALSE,"ns"
"Tmem265",97.4565251219153,0.0572129261908482,0.100673878304165,0.281170441642975,0.486822505060436,FALSE,"ns"
"Tmem29",306.626472452634,0.00700372202743646,0.0721665882057346,0.893049346803774,0.947993197500797,FALSE,"ns"
"Tmem30a",4435.41028361777,0.0885295580262279,0.121695920491703,0.196022196975789,0.389684332346811,FALSE,"ns"
"Tmem33",3359.19082461998,0.101771363622869,0.0578025745861651,0.0381808979191329,0.142722535855808,FALSE,"ns"
"Tmem35",14.4267692695205,0.0316017940956151,0.106557156574813,0.310130587557552,0.517094641919458,FALSE,"ns"
"Tmem37",1211.15746973892,-0.135116095442077,0.116456296299609,0.053376731489644,0.173666427615934,FALSE,"ns"
"Tmem38a",5178.32401991677,-0.0325698135783546,0.0922897553701828,0.527613770441406,0.707080106094411,FALSE,"ns"
"Tmem38b",3537.48381722708,0.248008236064475,0.110403586502029,0.0027013856764017,0.0322298170964323,FALSE,"ns"
"Tmem39a",1867.99076248958,0.110967025926182,0.0520618918846125,0.0152772651700253,0.0829463771881454,FALSE,"ns"
"Tmem39b",341.578985079022,0.0740180744746502,0.0715515031558468,0.178003082096784,0.367353095441953,FALSE,"ns"
"Tmem40",6.97990521617249,-0.0333985231419271,0.111393271879554,0.0668740583925096,NA,FALSE,NA
"Tmem41a",448.433558702281,0.0529255179619169,0.102170683246212,0.3041471927077,0.510820800663938,FALSE,"ns"
"Tmem41b",1252.95380821336,0.250050472338678,0.115426172810056,0.0030637863397056,0.034394296715184,FALSE,"ns"
"Tmem42",293.600212886452,0.205250652299889,0.163574928245144,0.0194736070798637,0.0956918684816769,FALSE,"ns"
"Tmem43",8502.15725696362,0.00493062170188474,0.0755386401585753,0.904557642394113,0.953628532560133,FALSE,"ns"
"Tmem44",250.155689604333,-0.0990088896596074,0.128926052523024,0.102775820662942,0.261684397044326,FALSE,"ns"
"Tmem45a",2564.35825094215,0.252451439909056,0.220450843168108,0.0139432168408302,0.0787014460684314,FALSE,"ns"
"Tmem47",1448.64251753093,-0.0149495295300529,0.0916699234549194,0.745859252162505,0.859663145762953,FALSE,"ns"
"Tmem5",1479.18620570231,0.123381288036594,0.0592741430195382,0.0141518733191451,0.0793837408197403,FALSE,"ns"
"Tmem50a",6443.7624115561,0.112638414194,0.0979782745517545,0.0887536145432635,0.238177935712499,FALSE,"ns"
"Tmem50b",1484.31816595133,-0.0672617335294248,0.0469671192371361,0.10824509548088,0.269574490397967,FALSE,"ns"
"Tmem53",280.230263377202,0.103573778375764,0.108545569205579,0.10525851305659,0.265005688018051,FALSE,"ns"
"Tmem55a",3159.31041669087,-0.00879504112507434,0.0692609601639789,0.845692560547545,0.921449298146868,FALSE,"ns"
"Tmem55b",1832.35362258721,0.114696668423003,0.147474277751587,0.0722246336165061,0.20905284679462,FALSE,"ns"
"Tmem56",45.1381118030507,-0.0398577658857493,0.110712396978956,0.199267413382491,0.393130495640364,FALSE,"ns"
"Tmem57",2899.66640442208,0.294031683961362,0.0923205510391547,0.00014994578730471,0.0083831154026719,FALSE,"ns"
"Tmem59",13204.0744534301,0.0591864617923556,0.0704896082228523,0.285475477823578,0.491522510824854,FALSE,"ns"
"Tmem60",602.760338428971,0.115604585630727,0.119697484159796,0.0790638854413836,0.221419407498381,FALSE,"ns"
"Tmem62",814.86807051303,-0.0453040790110391,0.0792026395192103,0.402288704054164,0.602147201776051,FALSE,"ns"
"Tmem63a",3676.15128704749,0.0525248168626639,0.10044479098583,0.319071276379531,0.526155845801901,FALSE,"ns"
"Tmem63b",2488.74272006996,0.0919047984104768,0.0661044571097244,0.084940914242195,0.231458888502746,FALSE,"ns"
"Tmem64",9466.29589483365,0.0309381265112632,0.0930707822521153,0.516468661157342,0.698425011833602,FALSE,"ns"
"Tmem65",4672.35183435608,0.116801660707386,0.0886515820236694,0.0709571662632359,0.206615670451599,FALSE,"ns"
"Tmem67",418.995181084782,0.262093306163482,0.109606417629978,0.00166930545706383,0.02530396896303,FALSE,"ns"
"Tmem68",652.063935913133,0.169054110586593,0.066111609470844,0.00262463390744342,0.0319891331880112,FALSE,"ns"
"Tmem69",622.828375391871,-0.0960782855402572,0.0755940877330593,0.0915934048103345,0.242374514522208,FALSE,"ns"
"Tmem70",1792.93450059726,-0.0666876715858905,0.0720964195834489,0.215513257790752,0.414220146020572,FALSE,"ns"
"Tmem71",12.7011208687291,0.00199049668336274,0.101869652330212,0.933616010006566,0.967789795494197,FALSE,"ns"
"Tmem79",188.451480901875,0.293823902885362,0.302825503168573,0.0114908845284494,0.0699856551830175,FALSE,"ns"
"Tmem8",93.4613765648031,-0.019353776434141,0.087550733619553,0.685752512300907,0.820699793838033,FALSE,"ns"
"Tmem80",278.165805768272,0.0114196527477429,0.0685836651113441,0.826520336443147,0.909477563900851,FALSE,"ns"
"Tmem81",172.479009131816,0.111298040864518,0.10275746304839,0.0862241759413661,0.233673495824383,FALSE,"ns"
"Tmem86a",1485.61484170685,-0.0585909969745938,0.0902338640092579,0.322440362063418,0.529697490511455,FALSE,"ns"
"Tmem86b",35.6027695657149,-0.024908067217057,0.102841525730085,0.457528169590488,0.64981687171474,FALSE,"ns"
"Tmem87a",2197.93880269329,0.0627960145603309,0.0513482708086868,0.158987856301291,0.342275943505184,FALSE,"ns"
"Tmem87b",1586.44415464112,0.358733187228218,0.123700010691076,0.000262586892460723,0.0100231036399814,FALSE,"ns"
"Tmem88b",102.135590099647,-0.10562517788246,0.153866652171669,0.0644921506741601,0.195327689781603,FALSE,"ns"
"Tmem8b",189.29863213176,-0.100689581619466,0.105680179160304,0.112309937552962,0.275521665389499,FALSE,"ns"
"Tmem8c",13062.0720463107,-0.120412263387843,0.170292254569017,0.0571605998394596,0.180861434627171,FALSE,"ns"
"Tmem9",2345.93822961052,-0.0468311337366473,0.070479520963704,0.37593768037298,0.578352090232373,FALSE,"ns"
"Tmem95",24.263989647391,-0.0947668623970024,0.162251569663342,0.0300489502462816,0.12355027771378,FALSE,"ns"
"Tmem97",1937.63252727482,-0.0857437966740208,0.0678421474202301,0.112356188593475,0.275521665389499,FALSE,"ns"
"Tmem98",2187.15821690415,0.198937568355812,0.147067267536398,0.0188974961043725,0.0940065617289215,FALSE,"ns"
"Tmem9b",1993.07941690664,0.0013289769568689,0.0536125546094502,0.980460603504085,0.989516959111989,FALSE,"ns"
"Tmf1",1083.76068916855,0.0410453220786474,0.0965034567194054,0.408502259065192,0.607701568057953,FALSE,"ns"
"Tmie",68.7569254615065,-0.544705858727137,0.315702449196389,0.00258100156629251,0.0316577105119058,FALSE,"ns"
"Tmod1",1129.52357590504,-0.151828042097217,0.153592371779165,0.0428283586440979,0.152020963330106,FALSE,"ns"
"Tmod2",40.4192615303039,-0.0285789927835893,0.100693300670032,0.47183611527755,0.662743989664621,FALSE,"ns"
"Tmod3",2915.15687928077,0.074357911379263,0.0681376417620232,0.169555982752439,0.356685070728377,FALSE,"ns"
"Tmod4",26.5121291159357,0.0184291242303898,0.10049696510352,0.594573605402939,0.757282026719935,FALSE,"ns"
"Tmpo",8128.70819568713,-0.114783315912062,0.132143115952093,0.0801747167867052,0.223337770662265,FALSE,"ns"
"Tmppe",336.661075330884,0.0411290609615373,0.0902897883266579,0.435789832754098,0.63069274691741,FALSE,"ns"
"Tmprss11f",13.2559310018919,0.00195136270417553,0.101324434028154,0.958622196559491,0.979804925264391,FALSE,"ns"
"Tmprss6",31.5105906313954,-0.0656133981073763,0.120407862911505,0.146063323559548,0.323948291358726,FALSE,"ns"
"Tmsb10",26484.9074374395,-0.177806972931163,0.124125875394875,0.0220293220287217,0.102319684888629,FALSE,"ns"
"Tmsb4x",32887.0803094808,-0.161007715213804,0.246330674996469,0.0258246344905707,0.1133417225546,FALSE,"ns"
"Tmtc2",128.521405554148,-0.0335298830709635,0.106191707119774,0.323571735822351,0.530665741101022,FALSE,"ns"
"Tmtc3",1011.49262779598,0.0212617294025086,0.0946669297460711,0.635567526017984,0.787150410989686,FALSE,"ns"
"Tmtc4",998.234788644537,0.0221319094587666,0.0601615483828428,0.639473664178957,0.790047930341514,FALSE,"ns"
"Tmub1",257.072778901897,0.112873876559996,0.149899002646696,0.0708477444661801,0.206388719271396,FALSE,"ns"
"Tmub2",2256.07605946385,0.103768258752761,0.0696931609819801,0.0627454457207929,0.191820537256012,FALSE,"ns"
"Tmx1",3508.71413738187,0.146716988987285,0.0683132726013578,0.00942180162532118,0.0628056242558268,FALSE,"ns"
"Tmx2",2451.54755174347,-0.0191156175863521,0.0629376670909251,0.713738779591548,0.839105431543475,FALSE,"ns"
"Tmx3",2500.13914443261,0.112489409446211,0.133636393787758,0.0841000559928381,0.230116847699936,FALSE,"ns"
"Tmx4",2430.16426697295,-0.0135059900431214,0.060896258191938,0.789802421647995,0.887015700716615,FALSE,"ns"
"Tnc",24292.7550855496,-0.385715514590662,0.427799042781899,0.0114174388317208,0.0698578898560537,FALSE,"ns"
"Tnf",16.9445940806397,0.0030557894724604,0.102361617790312,0.901920483563494,0.952551456569083,FALSE,"ns"
"Tnfaip1",5409.31479357246,-0.0371708023597076,0.043570821640197,0.335048769654425,0.540496981755514,FALSE,"ns"
"Tnfaip2",7626.52697052371,0.152437746252218,0.32498920674638,0.0106656617764547,0.0670413025948584,FALSE,"ns"
"Tnfaip3",1580.29365818484,0.103224040251442,0.0742593110318251,0.0713868107850753,0.207314255374066,FALSE,"ns"
"Tnfaip6",25.5005195866501,-0.0255870117632148,0.104553153609457,0.393270833943274,0.594074559293111,FALSE,"ns"
"Tnfaip8",702.87880498435,-0.204575873056454,0.0879132737115039,0.00309040131937303,0.0345077863878537,FALSE,"ns"
"Tnfaip8l1",125.23120083361,-0.410339692942874,0.237063835863224,0.00328077774335217,0.035558916574427,FALSE,"ns"
"Tnfrsf10b",1444.01029631289,-0.0466580279406084,0.0725733070562427,0.38754740369158,0.589266369692898,FALSE,"ns"
"Tnfrsf11b",224.952361891474,-0.00925341961384445,0.102793984187746,0.686400341882586,0.821100381604276,FALSE,"ns"
"Tnfrsf12a",4633.79625500601,-0.171522420916175,0.169477858935452,0.0357873820205114,0.137064640411733,FALSE,"ns"
"Tnfrsf14",20.3853247738178,-0.0247537523009139,0.103311479613594,0.445194968328955,0.639294318774423,FALSE,"ns"
"Tnfrsf18",35.6223465712109,-0.0174279227105931,0.103143735741399,0.52324501679548,0.704031673701624,FALSE,"ns"
"Tnfrsf19",62.3418489913167,-0.0541966896259921,0.122500922669336,0.0483156875156119,0.163361344689196,FALSE,"ns"
"Tnfrsf1a",6843.52364708495,0.0549722775062876,0.107005037096697,0.199958739344606,0.393849930942839,FALSE,"ns"
"Tnfrsf1b",4277.21128159977,-0.0212810006785285,0.0492561989018656,0.625192959611867,0.779657976924956,FALSE,"ns"
"Tnfrsf21",253.20743322456,0.0124255455843021,0.0964100452168855,0.752809262330049,0.864501212469273,FALSE,"ns"
"Tnfrsf22",506.609933150429,0.325936379331748,0.397027896511013,0.0104677007329334,0.0664660978257738,FALSE,"ns"
"Tnfrsf23",2584.05237604395,0.141926891439829,0.229390916160999,0.0263288022171872,0.114768369239281,FALSE,"ns"
"Tnfrsf25",251.588255137887,-0.0891995206511183,0.143007972898043,0.0757395791579497,0.215375701999357,FALSE,"ns"
"Tnfrsf26",8.45035055759339,0.0556024748311626,0.125704442418808,0.0121161588912212,NA,FALSE,NA
"Tnfrsf4",16.7861397036442,-0.00389251264038885,0.0993054276941315,0.904816500866612,0.953628532560133,FALSE,"ns"
"Tnfrsf9",264.122492523262,0.0246509826750663,0.108980734669061,0.0148334925145146,0.0817900562869285,FALSE,"ns"
"Tnfsf12",280.679136939621,-0.00989258887877991,0.0789407611127902,0.851791681996513,0.924785221508064,FALSE,"ns"
"Tnfsf13",17.1813212997769,0.0405814141789301,0.113281576477759,0.114851962034198,0.279491124921318,FALSE,"ns"
"Tnfsf15",55.0379743375847,-0.0651077356798193,0.132532184781971,0.0224109534192486,0.103469162406052,FALSE,"ns"
"Tnfsf18",4.49121854682728,0.020707605679597,0.107223275853297,0.118175043365542,NA,FALSE,NA
"Tnfsf9",345.597888159316,0.0682472330957649,0.124276158920179,0.122126621141252,0.290094973986248,FALSE,"ns"
"Tnik",214.617809296656,0.021011303872066,0.100288475547955,0.563535325850987,0.73340696700329,FALSE,"ns"
"Tnip1",3402.99016632825,0.0397261520486565,0.059848119680722,0.441366584240354,0.63590863295407,FALSE,"ns"
"Tnip2",487.612622743813,0.146240113615025,0.080619456144377,0.0187095217176003,0.0935618797716152,FALSE,"ns"
"Tnip3",8.05296297219972,0.0415493571286523,0.115290148168661,0.0480956366434547,NA,FALSE,NA
"Tnk2",1727.79286172004,0.0111718164319366,0.0611198495177487,0.83447691682976,0.913868485667848,FALSE,"ns"
"Tnk2os",6.11913061104535,0.00535113325677719,0.103453803549716,0.781370207948818,NA,FALSE,NA
"Tnks",1903.65648256097,0.0717399978331204,0.100742361609586,0.228464401236457,0.42794646128749,FALSE,"ns"
"Tnks1bp1",9439.09788319642,-0.0376192537956675,0.0392272970828707,0.322927872917829,0.530073894554153,FALSE,"ns"
"Tnks2",6302.42597605128,0.0919728639460949,0.0755383701616487,0.118433484606106,0.284570249249634,FALSE,"ns"
"Tnn",65.5641104741519,-0.0230682101545308,0.107207062440597,0.199550957285801,0.393253863691647,FALSE,"ns"
"Tnnc1",20005.171644566,-0.125804844357266,0.168537066947639,0.0522252722659104,0.171237251800604,FALSE,"ns"
"Tnnc2",6581.17444883517,-0.172403605031647,0.233863067487991,0.025685743159571,0.113093171359401,FALSE,"ns"
"Tnni1",19865.4935847979,-0.117877152408328,0.174348419702698,0.0464898191674306,0.159741747621423,FALSE,"ns"
"Tnni2",5272.88958317523,-0.145113128522565,0.201033026020057,0.0363108279122737,0.138415341293952,FALSE,"ns"
"Tnni3",14.00629452147,-0.0112048392550223,0.102213789647251,0.671141725888712,0.810687269447517,FALSE,"ns"
"Tnni3k",6.17844210607518,0.00591799598190742,0.10270659366321,0.789671055408206,NA,FALSE,NA
"Tnnt1",6730.62076864042,-0.0924851793036216,0.152280275568494,0.0512401517183599,0.169806005715872,FALSE,"ns"
"Tnnt2",16985.756217664,-0.129705303485487,0.198773930538069,0.0343731369681768,0.134057278978803,FALSE,"ns"
"Tnnt3",13966.2939761838,-0.0743354613928195,0.122356359396898,0.139421249381119,0.314213032293785,FALSE,"ns"
"Tnpo1",3652.09852091513,-0.00479485348229022,0.0842833987472028,0.926899786892339,0.964640844966454,FALSE,"ns"
"Tnpo2",6675.54414984883,0.00222265930208919,0.0862305705078659,0.972190101151212,0.985341006902272,FALSE,"ns"
"Tnpo3",4092.60550135017,0.00214850719947521,0.0564435420993545,0.962561892626719,0.981423914161862,FALSE,"ns"
"Tnrc18",3966.9559584755,-0.0169924812863787,0.0615311718062386,0.768757653467077,0.874050273986495,FALSE,"ns"
"Tnrc6a",1572.43763601298,0.0283834351442535,0.089898437119829,0.576173233858823,0.743288414242117,FALSE,"ns"
"Tnrc6b",2231.76893653428,0.0595516558192937,0.108760173346451,0.305693426055008,0.512383696323384,FALSE,"ns"
"Tnrc6c",1264.0279354791,0.0760843999119693,0.100764601322681,0.199565537082675,0.393253863691647,FALSE,"ns"
"Tns1",14170.7533841575,-0.094427944288648,0.0536808926840358,0.0524368802324691,0.171716377025009,FALSE,"ns"
"Tns2",5469.31077601596,0.125794290896965,0.109135886473957,0.0583166712402206,0.18293106523147,FALSE,"ns"
"Tns3",12374.6788012098,-0.100463770494892,0.0674567386223533,0.0797796716616585,0.222787932205596,FALSE,"ns"
"Tns4",50.3011527710341,0.328943795038179,0.610077426715437,0.00975387109868606,0.0638506030184581,FALSE,"ns"
"Tnxb",12.318444424873,0.0171406328842108,0.106963440126239,0.0101023978066152,0.065126647386388,FALSE,"ns"
"Tob1",2857.4617968638,0.0659211483575516,0.0699327918496016,0.239035067791905,0.439953370141417,FALSE,"ns"
"Tob2",2248.46686814864,-0.0491756706823432,0.0644529570438711,0.335681478600115,0.541019888177564,FALSE,"ns"
"Toe1",710.471299765629,0.00177255718101081,0.0634861156776107,0.972767346625924,0.98569748446361,FALSE,"ns"
"Tollip",3491.8933324243,0.0827310634242495,0.0574197693500387,0.08810595669413,0.237167995108485,FALSE,"ns"
"Tom1",1570.40901691407,0.0991886216066244,0.0854596981637664,0.104360387019819,0.264419979633597,FALSE,"ns"
"Tom1l1",307.401160699641,0.0474654645179274,0.0989530649577797,0.348839822181397,0.552680974920551,FALSE,"ns"
"Tom1l2",3439.56187530307,0.0061400147892632,0.0516432382322991,0.859114011646229,0.928664709044134,FALSE,"ns"
"Tomm20",5256.3342738863,0.04780310001819,0.0801743963903408,0.441343863023618,0.63590863295407,FALSE,"ns"
"Tomm22",3583.22854484996,-0.122680002237866,0.0599876394092551,0.0172777723660839,0.0896738720393561,FALSE,"ns"
"Tomm34",977.260885491932,-0.00400005200304303,0.0519826658641693,0.92953122052402,0.96586124195978,FALSE,"ns"
"Tomm40",1975.78213103962,-0.16783857202189,0.0923973810135751,0.0133407286099617,0.0765530124874479,FALSE,"ns"
"Tomm40l",835.272019869782,-0.118013192962384,0.0758689563401729,0.0433355069846802,0.153232633585354,FALSE,"ns"
"Tomm5",1434.95196448438,-0.117486762525782,0.0881025498391362,0.0602398134473061,0.186994420909346,FALSE,"ns"
"Tomm6",803.342509140788,-0.0453986112534743,0.108217282390899,0.267196429609413,0.472612921224689,FALSE,"ns"
"Tomm6os",10.8464495477031,-0.00144209154347784,0.102587902868455,0.947828949439144,NA,FALSE,NA
"Tomm7",1480.72766510277,-0.0536378665444844,0.068892716641603,0.309162467463182,0.51600542549818,FALSE,"ns"
"Tomm70a",4554.0340017555,-0.0391040564260437,0.0708125636017266,0.457830530322287,0.650172327363392,FALSE,"ns"
"Tomt",81.337163698245,-0.059502303950998,0.0983114823322384,0.276539033344851,0.482306438576442,FALSE,"ns"
"Tonsl",393.529601387518,-0.0481508512709971,0.107851752612601,0.249362150638862,0.452551031108753,FALSE,"ns"
"Top1",3275.21212479327,-0.0136672151063076,0.0809407092863429,0.791507078779483,0.887939837179721,FALSE,"ns"
"Top1mt",372.197980312542,-0.0405165145466518,0.0596723871338497,0.413413954642349,0.61235780338608,FALSE,"ns"
"Top2a",6030.93347807979,-0.0422824531422512,0.114304500794903,0.100391996803057,0.257550354545427,FALSE,"ns"
"Top2b",3128.5502545822,0.00620225667727748,0.0938042517282538,0.891817113924148,0.947711048212487,FALSE,"ns"
"Top3a",571.600259676424,-0.0319202635212838,0.0544480013580006,0.489755045686151,0.677748618368002,FALSE,"ns"
"Top3b",1952.40650470208,-0.0083812850782129,0.0497041096436149,0.831863951443904,0.912091315332879,FALSE,"ns"
"Topbp1",2031.9499367277,-0.179922502464247,0.202960236489859,0.0284546980262405,0.119377805225169,FALSE,"ns"
"Topors",1780.49796125716,0.0331409971331563,0.0969673364318451,0.475336749567299,0.666162404908766,FALSE,"ns"
"Tor1a",1353.07471654085,0.0388332482625426,0.0684036460688134,0.463190334997168,0.65479808601933,FALSE,"ns"
"Tor1aip1",3419.46351538724,0.0546496311528735,0.0552709263246335,0.243466491944865,0.44530914965164,FALSE,"ns"
"Tor1aip2",8017.99569721338,-0.0598225098696959,0.040953901024971,0.109150004845843,0.270983954366089,FALSE,"ns"
"Tor1b",3478.99469131751,0.0051298848890891,0.0512652714195324,0.895922687968105,0.949279861384873,FALSE,"ns"
"Tor2a",751.1395409307,0.0118612806937498,0.0736454480989645,0.822509805153628,0.907268076718315,FALSE,"ns"
"Tor3a",3452.92066692466,0.186415034283863,0.186459533642423,0.0278105545343701,0.118163315312593,FALSE,"ns"
"Tor4a",1479.88380897061,-0.368741510963366,0.115278433720199,8.82006135041053e-05,0.0067630786214376,FALSE,"ns"
"Tox2",8.06983475728005,-0.0142555361472574,0.104540432559738,0.468921493811816,NA,FALSE,NA
"Tox4",3198.43076792108,-0.0434382818601381,0.0504533644627915,0.319074366884143,0.526155845801901,FALSE,"ns"
"Tpbg",2620.49728001709,-0.0201425400859342,0.0749773170589039,0.698167399342692,0.828225001373507,FALSE,"ns"
"Tpcn1",3617.37981819984,0.153446532975308,0.075083311646967,0.0107271382776526,0.0672343389563003,FALSE,"ns"
"Tpcn2",405.880426544278,-0.0226814058945837,0.0828467138375204,0.656964765436616,0.801313674828363,FALSE,"ns"
"Tpd52",1132.36839630016,0.196154905666222,0.0894338181203264,0.00464934323053684,0.0422439848758423,FALSE,"ns"
"Tpd52l1",258.63486369433,0.0705329054054858,0.108985326988051,0.19850174970578,0.392690848241127,FALSE,"ns"
"Tpd52l2",4058.6991434188,0.020136249993794,0.0675692715165084,0.6770143864819,0.814328751461267,FALSE,"ns"
"Tpgs1",701.223594148719,0.1384927085562,0.0863706413906011,0.0299139596949399,0.123149714135024,FALSE,"ns"
"Tpgs2",956.509940862093,-0.0172367468355575,0.0734478490535865,0.746582086397864,0.860285114408014,FALSE,"ns"
"Tph2",19.7005293624881,0.0396460602618462,0.111843630207162,0.159540144773649,0.342989076614541,FALSE,"ns"
"Tpi1",35886.0034097227,0.101820246293943,0.104583589676046,0.131387489802906,0.30330154336192,FALSE,"ns"
"Tpk1",156.85393387793,0.0162513634927445,0.0899581593859624,0.733962467555327,0.852033277962413,FALSE,"ns"
"Tpm1",42970.5778567128,-0.395095021820067,0.235444267927219,0.00371916524749299,0.0379403689047635,FALSE,"ns"
"Tpm2",35106.5504637742,-0.232436299127881,0.236419880147338,0.0167868060244725,0.0877625999174176,FALSE,"ns"
"Tpm3",11397.8977133558,-0.201451066174312,0.0706373015868203,0.000551439199548442,0.0145190176395164,FALSE,"ns"
"Tpm4",37454.2342361831,-0.297997596791336,0.0991794540612697,0.000242674507664018,0.00970106141612991,FALSE,"ns"
"Tpmt",400.233045269987,-0.0177573871586963,0.0761169434523351,0.741752609309826,0.857584006107966,FALSE,"ns"
"Tpp1",4728.52960106126,0.489479824604804,0.160088241469203,0.000123398208238289,0.00766823367971778,FALSE,"ns"
"Tpp2",2980.6963080616,-0.00182676890868226,0.0878051791541557,0.993657780869683,0.996634479319426,FALSE,"ns"
"Tppp3",2178.28443928727,0.0800203326234891,0.111259561954754,0.173403112704423,0.361298395140323,FALSE,"ns"
"Tpr",1668.07792146862,0.282748896319262,0.208736510121939,0.0105529982989929,0.0667491141806054,FALSE,"ns"
"Tpra1",833.549839888973,0.0433893117402812,0.0975012165508626,0.36131546263392,0.563459603479539,FALSE,"ns"
"Tprgl",3945.22967118576,0.0459010098219165,0.0883410258788043,0.379712702723285,0.582792105596127,FALSE,"ns"
"Tprkb",1572.77587759878,0.0167476944946927,0.0679073610829263,0.76078610220007,0.869773072809078,FALSE,"ns"
"Tprn",382.150600651059,0.000932820112518805,0.0646500560543505,0.985550174238126,0.992590359060627,FALSE,"ns"
"Tpsab1",195.040163211974,0.0400895179751894,0.11597056608291,0.00495561222399138,0.0437264974148988,FALSE,"ns"
"Tpst1",2323.59899034121,-0.104956967278483,0.095329332126641,0.0962782759950433,0.25082470789728,FALSE,"ns"
"Tpst2",3845.33267665648,-0.0912044288125287,0.0517646953463626,0.0432250651375416,0.153019056191256,FALSE,"ns"
"Tpt1",96975.7809517532,0.0712364555983658,0.0915703233075603,0.221925801841196,0.420461397584884,FALSE,"ns"
"Tpx2",3105.90870362707,-0.125750649999547,0.229052495379829,0.0136653840915752,0.077533758636406,FALSE,"ns"
"Tra2a",3139.76565671314,-0.0872067050825202,0.101147649563509,0.150284294897251,0.329905855465053,FALSE,"ns"
