"feature","DHMR001","DHMR002","DHMR003","DHMR004","DHMR005","DHMR006","DHMR007","DHMR008"
"Cyp27b1",3,3.90689059560852,4.52356195605701,3.70043971814109,3.4594316186373,3.90689059560852,4.32192809488736,4
"Cyp2c44",2.8073549220576,4.4594316186373,4.8073549220576,4,4.52356195605701,3.32192809488736,4.70043971814109,4.64385618977472
"Cyp2d22",8.81378119121704,9.86573327085176,9.85953478638265,9.8376279331714,9.94544383637791,8.7279204545632,9.68299458368168,9.84392105128904
"Cyp2f2",4.32192809488736,6.8073549220576,5,4.75488750216347,6.5077946401987,4.4594316186373,4.85798099512757,4.16992500144231
"Cyp2j6",6.82017896241519,7.90086680798075,8.21916852046216,8.08746284125034,8.37068740680722,7.08746284125034,7.99435343685886,8.17492568250068
"Cyp2j9",3.16992500144231,4.32192809488736,4.24792751344359,4.32192809488736,3,3.32192809488736,4.24792751344359,4.58496250072116
"Cyp2s1",3.16992500144231,4.16992500144231,3.70043971814109,4.08746284125034,4.08746284125034,3.16992500144231,3.70043971814109,4.08746284125034
"Cyp2u1",5.97727992349992,6.74146698640115,7.25738784269265,6.68650052718322,7.08746284125034,6.28540221886225,6.8073549220576,6.84549005094437
"Cyp39a1",9.65999589242998,10.6865005271832,10.5264992391366,10.6582114827518,10.5593770905267,9.36850646150769,10.5333297323058,10.5727002264873
"Cyp3a13",2.32192809488736,5.12928301694497,3.90689059560852,4,5,4.39231742277876,4.32192809488736,4.8073549220576
"Cyp46a1",5.83289001416474,6.61470984411521,6.88264304936184,6.75488750216347,6.53915881110803,5.97727992349992,6.97727992349992,6.74146698640115
"Cyp4f13",6.6724253419715,8.08214904135387,7.54689445988764,7.75488750216347,8.17492568250068,6.7279204545632,7.78790255939143,7.8008998999203
"Cyp4f16",8.49585502688717,9.34872815423108,9.18982455888002,9.33762190199251,9.49984588708321,8.24792751344359,9.16490692667569,9.17990909001493
"Cyp4f17",6.68650052718322,7.8703647195834,7.85174904141606,7.52356195605701,8.06608919045777,6.6724253419715,7.77478705960117,7.67948009950545
"Cyp4v3",8.08746284125034,9.5077946401987,9.21674585819531,9.14974711950468,9.61286849729104,8.07681559705083,9.00562454919388,9.2644426002266
"Cyp51",12.2327207079649,13.0605270670486,12.8987903083812,12.9806751323224,12.94781954602,12.0808175276083,12.9335062496294,12.8021124185861
"Cyp7b1",1.58496250072116,2.58496250072116,2.8073549220576,2.58496250072116,3.58496250072116,0,2,3.58496250072116
"Cyr61",13.9710045980734,14.4819885838249,14.0264369888843,14.5658755935473,14.1283166029035,13.7952279660287,14.2408658496094,14.0180262658432
"Cys1",6.22881869049588,6.74146698640115,7.33985000288462,7.12928301694497,6.52356195605701,6.3037807481771,6.83289001416474,7.23840473932508
"Cystm1",5.90689059560852,6.61470984411521,6.4093909361377,6.12928301694497,6.68650052718322,5.78135971352466,6.83289001416474,6.83289001416474
"Cyth1",9.27844945822048,10.2796105810525,10.3739526553702,10.2807707701306,10.2609195336629,9.31288295528435,10.2550285698187,10.3454052467178
"Cyth2",10.3531468254981,11.3481748675356,11.1401907031918,11.1867332891289,11.2969162068793,10.3094763538411,11.0430272835945,11.1065629404449
"Cyth3",11.1124395067816,12.1532353386894,12.3168471836025,12.2659080092311,12.1873520732005,10.8057438721516,11.9804966361835,12.3089078040639
"D030025P21Rik",4.4594316186373,5.16992500144231,4.95419631038687,5.4594316186373,5.39231742277876,4.4594316186373,5.49185309632967,5.39231742277876
"D030028A08Rik",5.64385618977472,6.65821148275179,6.98868468677217,6.71424551766612,7.12928301694497,5.93073733756289,6.98868468677217,6.88264304936184
"D030056L22Rik",8.56605403817109,9.53138146051631,9.61470984411521,9.54496443278924,9.69348695749933,8.63299519714296,9.35535109642481,9.57931593758001
"D10Jhu81e",9.75655632252409,10.8841705191084,10.9158793788358,10.7108064336994,10.7414669864011,9.70563238736142,10.5915223465707,10.7056323873614
"D10Wsu102e",10.4377520723236,11.2330204264745,11.2755425560867,11.2825093062408,11.18982455888,10.2737955992143,11.1811522568656,11.1389117181427
"D11Wsu47e",8.63299519714296,9.62935662007961,9.5352753766208,9.4858293087019,9.60177078840771,8.49185309632967,9.41151098801207,9.38801728534514
"D130017N08Rik",4.90689059560852,6.4757334309664,6.61470984411521,6.16992500144231,6.53915881110803,4.85798099512757,6.4262647547021,6.49185309632967
"D130020L05Rik",4.24792751344359,4.95419631038687,5.12928301694497,5.32192809488736,5.16992500144231,4.4594316186373,5.16992500144231,5.24792751344359
"D15Ertd621e",11.5186531556734,12.7004397181411,12.3264294871223,12.6490315811067,12.6231956354529,11.7648715907361,12.8159836266527,12.5936245497061
"D16Ertd472e",7.76155123244448,9.29001884693262,8.66888498426625,9.11894107272351,9.11894107272351,8.23840473932508,9.71252700043982,9.15987133677839
"D17H6S53E",8.4594316186373,9.29001884693262,9.55650605467193,9.4262647547021,9.51569983828404,8.31741261376487,9.25502856981873,9.54689445988764
"D17H6S56E-5",12.7874944996968,12.9249980234467,12.8767087815551,13.337343147274,12.7088683402117,12.4946056156712,13.2223421032491,12.8709426066494
"D17Wsu92e",11.7073591320809,12.7540523675289,12.7120970510875,12.5992154950177,12.8579809951276,11.6266216523584,12.5233169123127,12.5753028750734
"D19Bwg1357e",10.4888443464573,11.4014128787142,11.4848228942621,11.5938579388582,11.5679560754155,10.632995197143,11.7008731551403,11.6406968375701
"D1Ertd622e",8.78463484555752,9.65463602852797,9.69348695749933,9.67595703294175,9.70043971814109,8.86108690599539,9.72109918870719,9.67419226814568
"D230025D16Rik",9.40514146313634,10.4878400338231,10.5117526537674,10.3674147512468,10.5961897561444,9.49385544924082,10.2761244052742,10.5555477716471
"D2hgdh",7.77478705960117,8.59245703726808,8.7515440590891,8.62935662007961,8.51569983828404,7.34872815423108,8.64385618977473,8.48381577726426
"D2Wsu81e",8.62570884306447,9.19229281447077,9.43462822763673,9.38801728534514,9.4241662888181,8.35314682549808,9.19967234483636,9.43879185257826
"D330023K18Rik",3.4594316186373,5.58496250072116,5.58496250072116,5.24792751344359,5.39231742277876,4.58496250072116,5.20945336562895,5.49185309632967
"D330041H03Rik",3.90689059560852,3.16992500144231,4.52356195605701,4.4594316186373,4.32192809488736,3.32192809488736,3.90689059560852,4.4594316186373
"D330045A20Rik",3.70043971814109,5.93073733756289,4.70043971814109,5.28540221886225,4.08746284125034,4.24792751344359,6.12928301694497,5.39231742277876
"D330050I16Rik",2.8073549220576,3.58496250072116,4.32192809488736,3.4594316186373,4,3.32192809488736,4.16992500144231,4
"D3Ertd254e",7.74146698640115,9.35755200461808,8.58120058192496,8.96866679319521,8.78135971352466,8.01122725542325,9.62935662007961,9.07146236255662
"D3Ertd751e",5.58496250072116,6.88264304936184,6.59991284218713,6.76818432477693,6.5077946401987,5.7279204545632,6.94251450533924,6.7279204545632
"D430020J02Rik",7.21916852046216,8,7.57742882803575,7.96578428466209,7.4262647547021,7.03342300153745,7.75488750216347,7.44294349584873
"D430041D05Rik",3.90689059560852,4.95419631038687,4.16992500144231,4.16992500144231,4.39231742277876,4.75488750216347,5.16992500144231,4.8073549220576
"D430042O09Rik",8.72109918870719,9.78463484555752,9.63117705570398,9.64925617751731,9.73978060977326,8.5274770060604,9.62935662007961,9.54109661534952
"D5Ertd579e",10.6995724532873,11.8936807383909,11.5859014496908,11.7972562175098,11.6860627498954,10.8887432488983,12.0126245388651,11.7565563225241
"D5Ertd605e",3.4594316186373,4.90689059560852,4.08746284125034,4.24792751344359,4.4594316186373,4.16992500144231,4.85798099512757,4.4594316186373
"D5Ertd615e",2.58496250072116,5.12928301694497,3.16992500144231,3.8073549220576,3.58496250072116,3.16992500144231,3.70043971814109,3.4594316186373
"D630003M21Rik",5.4594316186373,5.85798099512757,6.55458885167764,6.55458885167764,6.08746284125034,5.6724253419715,6.5077946401987,6.83289001416474
"D630029K05Rik",1,3.90689059560852,3.32192809488736,3.16992500144231,3.58496250072116,2.8073549220576,3,3.16992500144231
"D630045J12Rik",8.33539035469392,9.11894107272351,9.05256805080415,9.27844945822048,9.19229281447077,7.93073733756289,9.09011241966429,9.11634396123747
"D6Wsu163e",8.85486838326024,9.78626962764847,9.84549005094438,9.80251636512122,9.96000193206808,8.64385618977473,9.82654848729091,9.82972273508606
"D830031N03Rik",8.24317398347295,10.0223678130285,9.05799172275918,9.53915881110803,9.20701432017753,7.73470962022584,10.2969162068793,9.3264294871223
"D830046C22Rik",2.58496250072116,3.70043971814109,3.58496250072116,2.8073549220576,3.32192809488736,0,3.58496250072116,3.32192809488736
"D8Ertd738e",11.4868350215631,12.407798850222,12.5203731363397,12.427312844135,12.5612879451648,11.5289424150649,12.2845349540084,12.4850745636986
"D8Ertd82e",9.27379559921426,9.71938882094208,9.81217730551445,9.89481776330794,9.62388149001346,9.403012023575,9.89330153086056,9.71252700043982
"D930007P13Rik",3.70043971814109,5.12928301694497,5.35755200461808,5.04439411935845,5.12928301694497,4.90689059560852,5.55458885167764,5.55458885167764
"D930015E06Rik",9.72109918870719,10.9381093262192,10.7448338374995,10.8081597728684,10.9693865213423,9.56414948998573,10.6926155016946,10.7557221536423
"D930015M05Rik",2,3.16992500144231,3,3.32192809488736,2.8073549220576,0,2.8073549220576,2.8073549220576
"D930016D06Rik",5.78135971352466,7.78790255939143,7.34872815423108,7.34872815423108,7.4178525148859,6.90689059560852,8.12412131182919,7.73470962022584
"D930048N14Rik",3.32192809488736,4.85798099512757,4.4594316186373,4.70043971814109,5,3.58496250072116,5.58496250072116,5.20945336562895
"Daam1",9.80413102118332,11.2497060569697,10.4040771362412,10.8657332708518,10.8955752823807,10.2300204357056,11.1674181458317,10.8057438721516
"Daam2",10.8089641749193,11.6741922681457,12.1848753429083,11.9151324489507,11.3917806060132,10.7013064619586,11.9647018574204,12.0798180852124
"Dab2",10.8533095554037,12.2476308762387,11.9925843440058,12.0774833568595,12.7504976420991,10.8384160757973,12.0028150156071,12.1315354686763
"Dab2ip",11.2603315185576,12.4688785538194,12.1854949242109,12.1811522568656,12.2511865035243,11.1019756709492,12.0887882387169,12.1049263038078
"Dact1",8.37068740680722,9.30149619498255,9.60547951806167,9.44501484586842,9.2807707701306,8.62935662007961,9.35093918154643,9.51963625284321
"Dact2",7.65105169117893,8.90989308377004,8.64745842645492,8.58871463558226,9.37068740680722,7.21916852046216,8.22881869049588,8.4757334309664
"Dact3",7.7279204545632,8.90989308377004,8.98868468677217,8.68299458368168,8.66888498426625,7.58496250072116,8.56985560833095,8.67948009950545
"Dad1",11.3788367132106,12.3492812288175,12.4085951127981,12.3306368247233,12.4581502480576,11.3415188232452,12.1545016938648,12.3877481007113
"Dag1",14.1417080267258,15.0458023137513,15.1248482934726,15.0633108092571,14.8351622086934,14.0350568092386,15.0958502664152,15.0670141297551
"Dagla",8.92481250360578,9.88874324889826,9.68650052718322,9.82177398197057,9.86418614465428,8.86418614465428,9.76818432477693,9.67419226814568
"Daglb",8.65463602852797,9.6582114827518,9.52356195605701,9.57742882803575,9.75822321472672,8.4797802640291,9.35974956032233,9.60917873814198
"Dalrd3",8.4757334309664,9.48179943166575,9.21916852046216,9.24555270625568,9.44501484586842,8.66533591718518,9.30149619498255,9.2240016741981
"Dancr",4.95419631038687,6.08746284125034,6.61470984411521,6.35755200461808,6.10852445677817,5.24792751344359,6.44294349584873,6.76818432477693
"Dand5",6.32192809488736,7.49984588708321,7.4262647547021,7.38370429247405,7.59991284218713,6.20945336562895,7.3037807481771,7.38370429247405
"Dap",12.9019981856685,13.8001921264691,13.7705606626179,13.8044335681155,13.7714894695006,12.8425467754436,13.5086613840162,13.7384089758138
"Dap3",10.6238814900135,11.3982092614669,11.4120405145517,11.4408691676109,11.4309751725881,10.4604558963096,11.2076244682268,11.3404064908533
"Dapk1",3.4594316186373,4.52356195605701,4.58496250072116,4.24792751344359,4.70043971814109,3.90689059560852,4.4594316186373,4.52356195605701
"Dapk2",10.9439799143437,11.6302671250268,11.7866780338907,11.6921795763125,11.2749604721406,10.9837061926593,11.6987046667703,11.6003775531078
"Dapk3",9.90086680798075,10.8818787076004,10.8641861446543,10.7064960180612,10.8033239190415,9.76983784362944,10.6803595235137,10.65999589243
"Dapp1",5.20945336562895,6.12928301694497,6.04439411935845,6.08746284125034,6,5.64385618977472,6.18982455888002,6.06608919045777
"Dars",11.8936807383909,12.928148216169,12.8251575547011,13.0318734751199,12.742309436084,12.0633950812885,13.1406700304151,13.0244471240406
"Dars2",9.31741261376487,10.2479275134436,10.2854022188622,10.2033480029798,10.2807707701306,9.33091687811462,10.1861142395416,10.1510165388922
"Daxx",9.69870466677034,10.4898479604393,10.61194694182,10.6017707884077,10.5449644327892,9.61102479730735,10.4604558963096,10.5971214287896
"Dazap1",10.753216749179,11.4241662888181,11.4983506079296,11.5741204350097,11.4938554492408,10.6697708885255,11.5112584955023,11.4517262680745
"Dazap2",12.6284455401372,13.6059424396254,13.6832139549344,13.5958402237282,13.8313072438021,12.5933911227917,13.4567394246843,13.6544122681489
"Dbf4",9.23840473932508,9.97441458980553,9.60547951806167,10.1059085085712,9.77807712953536,9.3037807481771,10.2737955992143,9.87344411251538
"Dbh",6.37503943134692,7.03342300153745,8.29920801838728,7.8703647195834,6.74146698640115,6.55458885167764,7.77478705960117,8.19967234483636
"Dbi",10.9151324489507,11.8910241901495,11.9509203520301,11.7919768208987,11.8676648483807,10.8948177633079,11.7300455028792,11.8692082505508
"Dbn1",12.2167458581953,13.1342658692347,13.2764152418927,13.1780423288648,12.977458818043,12.3037807481771,13.0093037783248,13.1864237975389
"Dbndd1",6.56985560833095,7.65821148275179,7.4093909361377,7.18982455888002,7.22881869049588,6.74146698640115,7.66533591718518,7.19967234483636
"Dbndd2",9.41996017784789,10.1947568544222,10.1573469353628,10.2057932493972,10.3575520046181,9.30833903013941,10.0126245388651,10.1279943209764
"Dbnl",11.2264121927888,12.2708792953288,12.2656150464845,12.1721149325331,12.3185428097027,11.1630206395808,12.0282514281628,12.1864237975389
"Dbp",7.55458885167764,8.38801728534514,8.74483383749955,8.44708322620965,7.53138146051631,7.38370429247405,8.37503943134693,8.59245703726808
"Dbr1",8.74146698640115,9.51372759595244,9.57553924683453,9.71080643369935,9.66888498426625,8.7176764230664,9.62570884306447,9.68474862042163
"Dbt",8.43045255166553,9.64205169292798,9.403012023575,9.62205181945638,9.47775826644389,8.93369065495223,9.96434086779242,9.67595703294175
"Dcaf10",9.88722061546838,11.0640690803855,10.8618623400592,10.9469062744564,10.9270371687203,10.1176431013891,11.199058823653,10.9490971557292
"Dcaf11",9.75822321472672,10.843921051289,10.9985904297453,10.7862696276485,11.0007042690112,9.7262181593322,10.6882503091332,10.894059846274
"Dcaf12",11.102631888855,12.0613711926598,12.1497471195047,12.0920964149908,12.1567151442247,11.0901124196643,12.0265234425198,12.109504215757
"Dcaf13",10.5961897561444,11.4599438483749,11.6270778405174,11.5230718269404,11.5343028824546,10.5555477716471,11.4963544885646,11.5521887595571
"Dcaf15",10.286557761608,11.0119260663068,10.8241632097442,11.0389189892923,11.0573148777827,10.0674343607565,10.9248125036058,10.8344710499842
"Dcaf17",7.5077946401987,9.17242750864548,8.57742882803575,8.68999797141945,8.8008998999203,8.08214904135387,9.39660478118186,8.82336724004623
"Dcaf4",8.59245703726808,9.73470962022584,9.73978060977326,9.55458885167764,9.5372184005386,8.54689445988764,9.5352753766208,9.60177078840771
"Dcaf5",11.0098286173681,11.9016211583461,12.017852331906,11.9883296492311,11.930367747439,10.9255544398736,11.9541963103869,12.0059753565004
"Dcaf6",10.6759570329417,11.585432051593,11.6110247973074,11.5225815312548,11.4988492065317,10.642051692928,11.6370776571437,11.5058115539196
"Dcaf7",11.7219536128014,12.5712786185146,12.5975870395862,12.6279897843157,12.5786085607378,11.4486325677306,12.5191447879974,12.5437568533759
"Dcaf8",12.2940463132715,13.2182604987973,13.4711671337244,13.3199543106869,13.2146226863023,12.2476308762387,13.2137117981057,13.3805963452279
"Dcakd",11.6869381716704,12.4283601727043,12.4573808790725,12.4835638881251,12.192909219112,11.6142497276894,12.2796105810525,12.4032783754711
"Dcbld1",7.58496250072116,8.5077946401987,8.35755200461808,8.50382573799575,8.40514146313634,7.61470984411521,8.38370429247405,8.4594316186373
"Dcbld2",10.9061389961954,11.8599229728618,11.5444815223108,11.9095181142966,11.8948177633079,10.8772841335232,11.9076418036655,11.7435721889356
"Dcdc2b",8.31741261376487,8.45121111183233,8.72109918870719,8.51569983828404,8.68299458368168,8.5352753766208,8.39231742277876,8.66533591718518
"Dchs1",7.876516946565,9.11894107272351,9.03617361255349,8.98299357469431,9.1548181090521,7.62935662007961,8.8073549220576,8.92184093707449
"Dck",9.88264304936184,10.4665863377192,10.0042204663182,10.5980525001616,10.1848753429083,9.83605035505807,10.6724253419715,10.2288186904959
"Dclk1",12.8464698099232,14.3039947396794,14.0202855008446,14.1250905393033,13.6173526695877,13.3496958956584,14.8633635585377,14.2890822892342
"Dclk2",7.2667865406949,8.29920801838728,7.92481250360578,8.09275714091985,8.18487534290828,7.02236781302845,8.06069593168755,7.876516946565
"Dclre1a",8.30833903013941,9.4655664048094,9.07146236255662,9.41574176829009,9.44086916761087,8.60362634498619,9.51175265376738,9.33091687811462
"Dclre1b",7.82017896241519,8.36194377373524,8.38370429247405,8.48784003382305,8.12928301694497,7.52356195605701,8.47167521439204,8.38370429247405
"Dclre1c",7.23840473932508,8.4178525148859,7.93663793900257,8.1548181090521,8.22881869049588,7.59991284218713,8.67948009950545,8.21431912080077
"Dcn",9.868822554775,11.7891260464252,10.677719641641,11.0084286220706,12.4096561130599,10.1369911120802,10.8626373575588,10.9600019320681
"Dcp1a",9.55650605467193,10.5274770060604,10.5887146355823,10.604553229079,10.5147140541385,9.47370574961942,10.5343028824546,10.6183855022586
"Dcp1b",6.56985560833095,7.62935662007961,7.4262647547021,7.62935662007961,7.63662462054365,6.52356195605701,7.43462822763672,7.63662462054365
"Dcp2",8.5352753766208,10.0251395622785,9.4898479604393,9.86263735755879,9.5274770060604,9.14974711950468,10.5107641679179,9.92777796208234
"Dcps",9.85018683764577,10.6438561897747,10.7056323873614,10.6995724532873,10.6847486204216,9.55074678538324,10.4450148458684,10.5689061545021
"Dcst1",3.16992500144231,4.08746284125034,3.16992500144231,4.16992500144231,4.4594316186373,2.58496250072116,3.8073549220576,4.16992500144231
"Dctd",8.10852445677817,8.87344411251538,8.90388184573618,9.03342300153745,9.3037807481771,8.07146236255662,8.87344411251538,8.92481250360578
"Dctn1",11.9879745242962,12.9290734358768,12.9218409370745,12.8944388545623,12.8193807908646,11.7685978821944,12.7232343008934,12.8147827150621
"Dctn2",12.1576627272084,13.1186166893515,13.2803358085553,13.121371625959,13.1289609508557,12.0901124196643,12.9783529581651,13.1850302631813
"Dctn3",9.97584796800678,10.8879821330585,10.9270371687203,10.8415643477306,11.0202855008446,10.0347989625773,10.7176764230664,10.7992816215219
"Dctn4",11.0007042690112,11.9574648468052,11.9847744600468,12.0140204703149,11.9531051505913,10.9886846867722,11.9541963103869,11.9975323475264
"Dctn5",10.3094763538411,11.1617617433047,11.2644426002266,11.1799090900149,11.2562086885274,10.2877123795494,11.0209799389042,11.1221809012598
"Dctn6",10.1984450414524,11.093417564388,11.3890935219045,11.2796105810525,11.3111806600534,10.2656150464845,11.1065629404449,11.399277924509
"Dctpp1",8.13442632022093,8.85798099512757,8.90989308377004,8.90689059560852,8.79441586635011,7.90086680798075,8.83289001416474,8.82017896241519
"Dcun1d1",9.1006623390052,10.3912435894274,9.66177809777199,9.98441845880114,9.84862294042934,9.38801728534514,10.664447284548,9.99435343685886
"Dcun1d2",9.69696752623429,10.632995197143,10.7772553151919,10.654636028528,10.7747870596012,9.73978060977326,10.7176764230664,10.7168194613299
"Dcun1d3",9.25266543245025,10.1611318829843,10.2969162068793,10.3003525603282,10.3275526440812,9.37721053038855,10.4241662888181,10.3003525603282
"Dcun1d4",8.21916852046216,9.5274770060604,9.5980525001616,9.5372184005386,9.58496250072116,8.61470984411521,9.96722625883599,9.72451385311995
"Dcun1d5",10.3342732853072,11.0993478104032,11.3157156580222,11.2761244052742,11.2526654324502,10.3880172853451,11.189206834597,11.3224915375975
"Dcx",3,3.70043971814109,4.08746284125034,3.58496250072116,3.70043971814109,3,5.39231742277876,4.08746284125034
"Dcxr",7.70735913208088,8.66888498426625,9.01680828768655,8.66177809777199,9.12928301694497,7.54689445988764,8.4757334309664,8.71080643369935
"Dda1",10.7582232147267,11.6488069497258,11.693051295397,11.616548843779,11.7300455028792,10.6908710092923,11.4812949046311,11.667111542075
"Ddah1",10.7159619902551,11.3213644320394,11.3106127816595,11.5274770060604,11.1554507313121,10.661778097772,11.4367115421372,11.2807707701306
"Ddah2",11.0209799389042,12.1081977225358,11.8509681509824,11.9080172610628,11.8772841335232,11.0175044011094,11.7561392983729,11.8089641749193
"Ddb1",14.7546787638225,15.6914709165136,15.9127490258179,15.7389630619031,15.6492000316925,14.6180413068518,15.6462774337034,15.8035509621602
"Ddb2",5.88264304936184,6.90689059560852,6.89481776330794,6.98868468677217,6.96578428466209,6.18982455888002,6.96578428466209,7.02236781302845
"Ddc",6.33985000288462,6.94251450533924,7.7279204545632,7.51569983828404,6.6724253419715,6.65821148275179,7.63662462054365,7.86418614465428
"Ddhd1",9.16741814583174,10.0014081943928,10.0728025345442,10.1085244567782,9.94397991434374,9.25974326369078,10.2502984179063,10.0848083878044
"Ddhd2",9.78463484555752,10.7681843247769,10.7355560239115,10.8680508537452,11.0265234425198,9.85174904141606,10.8525295094042,10.9173720794768
"Ddi2",8.08214904135387,9.03342300153745,9.01122725542325,9.01122725542325,9.00842862207058,7.85798099512757,9.04439411935845,8.92184093707449
"Ddias",7.3037807481771,8.18982455888002,7.68650052718322,8.09803208296053,7.53915881110803,7.48381577726426,8.55074678538324,7.94251450533924
"Ddit3",8.17492568250068,9.68650052718322,9.80574387215162,9.29001884693262,11.5087851620645,8.5352753766208,9.24555270625568,9.66888498426625
"Ddit4",9.87190523765919,10.8917837032183,10.8145824659063,10.8454900509444,11.5698556083309,9.88569637333939,10.5830827675029,10.7228075311695
"Ddit4l",7.94836723158468,8.73470962022584,8.98013957763916,8.79116288855502,8.83920378809694,8.00562454919388,8.96866679319521,8.78790255939143
"Ddn",3.16992500144231,4.58496250072116,5.12928301694497,4.52356195605701,4.52356195605701,3.16992500144231,4.8073549220576,4.95419631038687
"Ddo",3.32192809488736,3.58496250072116,4.4594316186373,4.52356195605701,3,2.8073549220576,4.4594316186373,4.70043971814109
"Ddost",12.6875943895761,13.7397806097733,13.6508273741388,13.5900021814427,13.7454642482768,12.5119996694415,13.357689449961,13.556266543583
"Ddr1",11.5938579388582,12.4823037823232,12.6059424396254,12.539158811108,12.2390017577656,11.4403501192006,12.3998119593257,12.513480875979
"Ddr2",10.7406240444894,12.1972166931101,11.5655781367843,11.9494619793602,12.0042204663182,10.967226258836,12.2363132270428,11.90989308377
"Ddrgk1",9.9957671508778,11.3928540398729,11.1465686757408,10.9758479680068,11.6188443017667,10.047123912114,10.8057438721516,11.0640690803855
"Ddt",8.60733031374961,9.75321674917896,9.79766152585376,9.55842071326866,9.66177809777199,8.66888498426625,9.32192809488736,9.65642486327778
"Ddx1",12.1487943214243,13.0277332497528,13.2400459459191,13.199365616858,13.0796514441448,12.1478408936723,13.1716459413471,13.2410893788609
"Ddx10",8.31288295528435,9.94104760634058,9.48179943166575,9.68825030913318,9.71596199025514,8.96000193206808,10.3083390301394,9.85486838326024
"Ddx11",8.29001884693262,9.05256805080415,8.82654848729091,9.18487534290828,8.75822321472672,8.14974711950468,9.18487534290828,9.03342300153745
"Ddx17",13.3106127816595,14.3095474068117,14.2300955115541,14.3727290530382,14.2452555803066,13.3026389237876,14.4408042967711,14.3114645154484
"Ddx18",10.4767462039395,11.2252074369435,11.4696418172395,11.4635243732712,11.5627194270493,10.5186531556734,11.393390457444,11.5588989811467
"Ddx19a",9.99435343685886,10.6456584324087,10.6653359171852,10.7772553151919,10.72366094441,9.74651432113846,10.609178738142,10.6821167649501
"Ddx19b",9.16490692667569,9.9614496943982,10.0375469539622,10.1873520732005,10.1535520317081,9.09803208296053,10.2240016741981,10.2252074369435
"Ddx20",9.34429590791582,10.1972166931101,10.1085244567782,10.211888294546,10.047123912114,9.27146302790437,10.2479275134436,10.0660891904578
"Ddx21",11.8595347863827,12.8187818722754,12.9268519109299,13.0467829703564,13.0005282339868,12.006676715309,13.1825495403074,13.1019756709492
"Ddx23",12.0080784108683,12.9059510351449,13.0366887687957,12.9255544398736,12.9277779620823,11.8849336479498,12.8413677818823,12.9465408038931
"Ddx24",11.5924570372681,12.5610492266997,12.593157658103,12.5018371849023,12.5849625007212,11.5722265127937,12.3917806060132,12.5144675028193
"Ddx26b",5.75488750216347,7.53915881110803,7.16992500144231,7.35755200461808,7.71424551766612,6.7279204545632,7.97727992349992,7.53138146051631
"Ddx27",10.5068034377956,11.3564519702218,11.5357613779867,11.5122466428292,11.7116669735643,10.5679560754155,11.468624042918,11.5171772526895
"Ddx28",8.57742882803575,9.5352753766208,9.61470984411521,9.49984588708321,9.59245703726808,8.55458885167764,9.4093909361377,9.4757334309664
"Ddx31",8.39660478118186,9.23840473932508,9.57742882803575,9.40726776424473,9.58308276750293,8.37503943134693,9.2045711442492,9.45532722030456
"Ddx39",11.0707918094231,11.742309436084,12.0317012027403,11.9065148448469,11.8344710499842,10.9061389961954,11.8364449113414,11.911017407797
"Ddx39b",12.0529076283133,12.6363980488838,12.8655399707857,12.8630247102369,12.6302671250268,11.8963324039099,12.6761774768326,12.8552578271932
"Ddx3x",13.0073777333213,14.4028122273774,13.8926376777487,14.2867743228714,14.1094225945841,13.4058062689363,14.6814031437369,14.3128829552844
"Ddx41",9.56605403817109,10.5196362528432,10.6393407086522,10.467605550083,10.5038257379958,9.48381577726426,10.4062050054189,10.4665863377192
"Ddx42",11.2532565797812,12.1228279948077,12.1601865766007,12.3054917921107,12.1823943534045,11.2969162068793,12.3638609767295,12.2931842307595
"Ddx46",10.0808175276083,11.6974020075027,11.2106713437856,11.5230718269404,11.5107641679179,10.7598881832218,12.0894504811159,11.6147098441152
"Ddx47",10.4522412404308,11.3885555039826,11.5536292939164,11.3853231761759,11.4109812670438,10.3652288492515,11.3314768218596,11.3750394313469
"Ddx49",9.32192809488736,10.211888294546,10.319672120947,10.2057932493972,10.129283016945,9.1006623390052,10.0808175276083,10.2796105810525
"Ddx5",14.403012023575,15.3472753238468,14.9307373375629,15.3319316161826,15.1910592145317,14.6158020328625,15.4594956573013,15.1850302631813
"Ddx50",11.0042204663182,12.0647427647503,11.8517490414161,12.1414685553931,12.0157634873699,11.2656150464845,12.3434633436679,12.1270270430046
"Ddx51",9.67065624911844,10.5641494899857,10.7116669735643,10.5849625007212,10.6202198255075,9.57553924683453,10.602698865018,10.5343028824546
"Ddx52",9.91886323727459,10.8788172846142,10.6302671250268,10.8177831217745,10.880348808156,9.92925840863697,10.9893944998447,10.6829945836817
"Ddx54",10.8925428166486,11.8497960222456,11.9296282830246,11.8157835441282,11.9169990490828,10.7116669735643,11.724087461794,11.8352609186275
"Ddx55",7.78135971352466,8.68650052718322,8.65463602852797,8.79766152585376,8.88264304936184,7.91886323727459,8.85798099512757,8.82972273508606
"Ddx56",10.2008986050384,11.0821490413539,11.4115109880121,11.2191685204622,11.2437690319619,10.1150436501617,11.1279943209764,11.3586512008929
"Ddx58",9.36194377373524,10.0848083878044,9.84705734609134,10.3151495622563,10.129283016945,9.51766938813381,10.2276159434142,10.1836353814732
"Ddx59",8.22881869049588,9.17990909001493,9.07146236255662,9.03617361255349,9.21431912080077,8.17492568250068,8.93663793900257,8.94836723158468
