"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Rnf150","Group_safe",0.422959528708162,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928178465066476,-0.107525869370435
"Rnf151","Group_safe",0.879249773356769,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04539297163192,0.064045364940511
"Rnf152","Group_safe",0.27122078772122,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.717839065372403,-0.478267656986302
"Rnf157","Group_safe",0.490877236774229,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08555023585127,0.118426490887672
"Rnf165","Group_safe",0.569533971451206,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.897053745377362,-0.156733670649668
"Rnf166","Group_safe",0.690936696030323,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972368573960922,-0.0404248273160392
"Rnf167","Group_safe",0.87688450941687,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01061167124162,0.0152287464035353
"Rnf168","Group_safe",0.224172977427583,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.901541141803963,-0.149534764380941
"Rnf169","Group_safe",0.363475611333494,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.948731278403234,-0.0759285832091172
"Rnf170","Group_safe",0.165246861737372,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.807899019777627,-0.30775311474476
"Rnf181","Group_safe",0.714139678605613,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980849680460515,-0.0278960408802523
"Rnf182","Group_safe",0.826135057740061,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.834750531271558,-0.260582988404783
"Rnf183","Group_safe",0.487289431423479,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.549377556043853,-0.864130122306929
"Rnf185","Group_safe",0.811115045900482,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01653897462557,0.0236655299107399
"Rnf187","Group_safe",0.112652443606894,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08135255759355,0.112836967260368
"Rnf19a","Group_safe",0.332498542423194,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.92517761585848,-0.112197733669661
"Rnf19b","Group_safe",0.596931986640772,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04187711710373,0.0591851307840429
"Rnf2","Group_safe",0.163853575918611,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.887561171878171,-0.17208153952468
"Rnf20","Group_safe",0.084368891323734,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.900776026657189,-0.150759662987674
"Rnf207","Group_safe",0.594614537817761,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.25436495691858,0.326957160686638
"Rnf208","Group_safe",0.556603939464584,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.26824437178553,0.34283275809167
"Rnf214","Group_safe",0.482647494913182,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964991386386362,-0.051412030095391
"Rnf215","Group_safe",0.635947323455349,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02945262621238,0.0418774409453716
"Rnf216","Group_safe",0.699975505063996,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.980697886127771,-0.028119326754378
"Rnf217","Group_safe",0.0570516670333602,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10355030106371,0.142152390778609
"Rnf219","Group_safe",0.162361177130617,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.886822296321415,-0.173283052255477
"Rnf220","Group_safe",0.787956619056371,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02037280080277,0.029096347888816
"Rnf223","Group_safe",0.865362827625181,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05414927211255,0.0760791733207252
"Rnf225","Group_safe",0.860498822304535,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.979333283173628,-0.0301281787192305
"Rnf24","Group_safe",0.451622775355772,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0552606296926,0.0775993617074094
"Rnf25","Group_safe",0.605843011098601,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972224839847575,-0.0406381001693134
"Rnf26","Group_safe",0.512933845623226,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0647020734829,0.0904497898509378
"Rnf31","Group_safe",0.468647662867655,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05369398272479,0.075455935562801
"Rnf32","Group_safe",0.971902625107897,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.993784274578728,-0.00899538170408991
"Rnf34","Group_safe",0.824391983929995,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01352966873626,0.0193883209825977
"Rnf38","Group_safe",0.0886725978661572,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.894005599136556,-0.161644227884533
"Rnf39","Group_safe",0.868872472070239,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.901995917148525,-0.148807191698177
"Rnf4","Group_safe",0.791901423156835,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01171504388113,0.0168030028095917
"Rnf40","Group_safe",0.26693734579821,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05356779496282,0.075283151658524
"Rnf41","Group_safe",0.908091331298873,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.992208421876523,-0.0112848919926616
"Rnf43","Group_safe",0.997575610522313,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.995599434723076,-0.0063626836950166
"Rnf44","Group_safe",0.40292503275422,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972932230615291,-0.039588776993266
"Rnf5","Group_safe",0.454168952774171,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04623558366309,0.0652077436635016
"Rnf6","Group_safe",0.0342264984796577,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.798853031046183,-0.323997987083138
"Rnf7","Group_safe",0.809214526397036,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.984582607697082,-0.0224158397862307
"Rnf8","Group_safe",0.708825988117321,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950225909551095,-0.0736575500295101
"Rnf8-cmtr1","Group_safe",0.19311383473232,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.633433548974728,-0.658734815052522
"Rnft1","Group_safe",0.0797259261400618,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.870557805091368,-0.199987998791717
"Rnft2","Group_safe",0.942197196574549,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00753754917993,0.0108336065013505
"Rngtt","Group_safe",0.150940741467093,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.863405698548395,-0.211889480151026
"Rnh1","Group_safe",0.609121435204567,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04309872801585,0.0608757136371889
"Rnls","Group_safe",0.57666253853733,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.937860200666345,-0.0925552071537806
"Rnmt","Group_safe",0.016389710956296,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.871128076039027,-0.19904325082486
"Rnmtl1","Group_safe",0.410799035720825,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.938508484736015,-0.0915583068570632
"Rnpc3","Group_safe",0.13357590939283,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.845734114146897,-0.241723921486763
"Rnpep","Group_safe",0.0199878474639555,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.10640594936085,0.145880819274873
"Rnpepl1","Group_safe",0.112487330110359,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.08379484362539,0.11609168833755
"Rnps1","Group_safe",0.863470711932158,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991144958387789,-0.012832022890932
"Rnu11","Group_safe",0.469296906372537,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",3.05358237503308,1.61050276460108
"Rnu73b","Group_safe",0.38430661547675,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.53935609533771,-0.890690006789062
"Robo1","Group_safe",0.754616126727006,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.966484590660381,-0.0491813641632908
"Robo2","Group_safe",0.872130168419016,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0286604467031,0.0407668377224371
"Robo3","Group_safe",0.170390926656657,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.386947261916102,-1.36979114390988
"Rock1","Group_safe",0.288320306804916,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.899345707892872,-0.153052301516306
"Rock2","Group_safe",0.406532066588854,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.893591312841444,-0.162312934336377
"Rogdi","Group_safe",0.540570352707355,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.948061100795281,-0.076948053724019
"Rom1","Group_safe",0.93293586261764,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.012481845662,0.0178960399397694
"Romo1","Group_safe",0.872814680185199,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986021634011039,-0.0203087941888003
"Ropn1l","Group_safe",0.988028731078687,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0021811307045,0.00314327974370969
"Ror1","Group_safe",0.713946827837965,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.946422173805007,-0.0794442197897862
"Ror2","Group_safe",0.687128786365699,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03273181963261,0.0464656629955445
"Rora","Group_safe",0.0716626766332629,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.670511952295911,-0.576665045584834
"Rorb","Group_safe",0.793592840245728,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06299267398991,0.0881316540328519
"Rorc","Group_safe",0.782873859728831,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04340420682658,0.0612981551886799
"Rp1l1","Group_safe",0.783979035320497,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.615380754431504,-0.700448769708587
"Rp2h","Group_safe",0.285221193863991,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.84670023048369,-0.24007681310252
"Rp9","Group_safe",0.541818705537572,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04274789626114,0.0603904015997817
"Rpa1","Group_safe",0.0931186678108645,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.12693642812415,0.172406133596339
"Rpa2","Group_safe",0.244177072762395,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09681106264842,0.13331502760425
"Rpa3","Group_safe",0.992118699279034,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00086220324097,0.00124336040229811
"Rpain","Group_safe",0.782400106680291,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02095670227261,0.0299216842949362
"Rpap1","Group_safe",0.483928825354157,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04494868946139,0.0634321028066146
"Rpap2","Group_safe",0.543619124921168,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.965098164425214,-0.0512524021162447
"Rpap3","Group_safe",0.200812582731871,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.938617294727353,-0.0913910515385384
"Rpe","Group_safe",0.0745001691378434,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.841083330205444,-0.249679352529939
"Rpf1","Group_safe",0.505764305178923,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.965390744824164,-0.0508150991181942
"Rpf2","Group_safe",0.204858878967985,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.915365732765776,-0.127579810043198
"Rpgr","Group_safe",0.61972140302384,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.951046039347876,-0.0724129124438428
"Rpgrip1","Group_safe",0.25539685630012,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",2.30208995408137,1.20294420782791
"Rpgrip1l","Group_safe",0.350294794873357,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.875982000982006,-0.191026868166822
"Rph3al","Group_safe",0.312395116912227,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.75905830456367,-0.397717389122444
"Rpia","Group_safe",0.910615813701823,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.994068467162814,-0.00858287304497051
"Rpl10","Group_safe",0.755115084707404,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02666299414746,0.0379626894833845
"Rpl10a","Group_safe",0.827045001499886,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01332226854616,0.0190930697890835
"Rpl11","Group_safe",0.941167359313751,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.995081782643691,-0.00711299378801753
"Rpl12","Group_safe",0.972750001904034,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00266480940381,0.0038393939542427
"Rpl13","Group_safe",0.64831806397344,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03183101194264,0.0452067128200367
"Rpl13a","Group_safe",0.977908985735197,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00273017002992,0.00393343572871921
"Rpl14","Group_safe",0.837485551061459,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01470575775099,0.0210614383704612
"Rpl14-ps1","Group_safe",0.440995922068067,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.863475424631026,-0.211772977083922
"Rpl15","Group_safe",0.728990970906252,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0300455115966,0.0427080829464954
"Rpl17","Group_safe",0.787879718285158,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.978360376516475,-0.031562118823319
"Rpl18","Group_safe",0.721967881629601,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02298214958755,0.0327809711573374
"Rpl18a","Group_safe",0.904135196502795,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00896830064375,0.0128808491494668
"Rpl19","Group_safe",0.818869998152279,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01630065739928,0.0233272650749948
"Rpl21","Group_safe",0.936210333178593,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.988735345780004,-0.0163436875797446
"Rpl22","Group_safe",0.853570232335364,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01358645351177,0.0194691482358095
"Rpl22l1","Group_safe",0.874193950690485,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00848701064061,0.012192502091618
"Rpl23","Group_safe",0.436203582019526,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.943739260342346,-0.08353977319301
"Rpl23a","Group_safe",0.710676664577939,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.973418639503014,-0.0388676945660987
"Rpl24","Group_safe",0.738693416295599,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.974977902294019,-0.0365585740888176
"Rpl27","Group_safe",0.744097978102161,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02086439812232,0.0297912451100873
"Rpl27a","Group_safe",0.941090110566245,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00529221493646,0.00761492007333229
"Rpl28","Group_safe",0.859246277157885,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01191747917774,0.0170916445428769
"Rpl29","Group_safe",0.943030198240109,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02460938723622,0.03507401460676
"Rpl3","Group_safe",0.372704407577322,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.06763135647717,0.0944135833630105
"Rpl30","Group_safe",0.922471364619861,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.973743385066444,-0.0383864723438672
"Rpl31","Group_safe",0.81631077972683,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.981293997900048,-0.0272426589851124
"Rpl31-ps12","Group_safe",0.283631376157073,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.541445883154081,-0.885110945431989
"Rpl32","Group_safe",0.883729571608685,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.989671244366174,-0.0149787342314444
"Rpl34","Group_safe",0.694786549624315,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.09789741631785,0.134743260278028
"Rpl35","Group_safe",0.870725197366898,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.990141598571798,-0.0142932374228922
"Rpl35a","Group_safe",0.974340494528743,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00217512859907,0.00313463935585187
"Rpl36","Group_safe",0.918575374507078,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.992490558413431,-0.0108747169591332
"Rpl36a","Group_safe",0.59658491620927,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.957675193180341,-0.0623916629803056
"Rpl36al","Group_safe",0.934814198081035,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.990953646043926,-0.0131105210140756
"Rpl37","Group_safe",0.755984417295716,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977167372056056,-0.0333224025457947
"Rpl37a","Group_safe",0.911892587018428,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.991630634453928,-0.0121252535836644
"Rpl37rt","Group_safe",0.67455093356975,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.943991794386712,-0.0831537758183064
"Rpl38","Group_safe",0.424814487765229,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928402602701339,-0.107177527720854
"Rpl39","Group_safe",0.741298966303754,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972474434268215,-0.0402677718212127
"Rpl3l","Group_safe",0.1813890067906,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",2.11421600577572,1.08012278189634
"Rpl4","Group_safe",0.748768853032579,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.02032166963726,0.0290240522267325
"Rpl41","Group_safe",0.836480884102431,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0124658307116,0.0178732199036765
"Rpl5","Group_safe",0.859918181281249,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.987454926062736,-0.0182131992974923
"Rpl6","Group_safe",0.896382392555195,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01056053147889,0.0151557401727924
"Rpl7","Group_safe",0.840927571951541,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0118291047575,0.0169656432550599
"Rpl7a","Group_safe",0.672597908585635,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.0263103152112,0.0374670102117042
"Rpl7l1","Group_safe",0.561601125638453,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03571589298815,0.0506283119154295
"Rpl8","Group_safe",0.524928752375548,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03637918848862,0.0515519501889998
"Rpl9","Group_safe",0.895920541085193,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00938606460048,0.0134780743024195
"Rplp0","Group_safe",0.900280935940459,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01139846309302,0.0163514912802583
"Rplp1","Group_safe",0.925730317136641,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00717981023213,0.0103212684218258
"Rplp2","Group_safe",0.7194754390411,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.969641811386391,-0.0444761850830535
"Rpn1","Group_safe",0.510176863283017,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05538803925562,0.0777735386300455
"Rpn2","Group_safe",0.401464448234634,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.05475711160607,0.0769108148331328
"Rpp14","Group_safe",0.793067055215854,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.983475735160968,-0.0240386368876633
"Rpp21","Group_safe",0.860635161211737,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.986386831527817,-0.0197745553010393
"Rpp25","Group_safe",0.359507936609248,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.851381877623531,-0.232121713413407
"Rpp25l","Group_safe",0.646757888151799,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03528196572602,0.050023748549319
"Rpp30","Group_safe",0.573352440701868,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964580323321784,-0.0520267143289419
"Rpp38","Group_safe",0.380463795637498,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.928900299171898,-0.106404337471266
"Rpp40","Group_safe",0.628699169554587,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.950383305338031,-0.0734186012545501
"Rpph1","Group_safe",0.225925133499075,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",3.6365249830519,1.8625604876984
"Rprd1a","Group_safe",0.394531981010682,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.918056099212009,-0.123345780483449
"Rprd1b","Group_safe",0.515290348467722,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.03663761723431,0.0519116519248779
"Rprd2","Group_safe",0.204158356782058,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.900139127736003,-0.151780089687076
"Rprm","Group_safe",0.731179299952637,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.735233304485534,-0.443725975801407
"Rps10","Group_safe",0.902496189113181,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00851325620147,0.0122300472929003
"Rps11","Group_safe",0.883589909052489,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.988697872942417,-0.016398366419414
"Rps12","Group_safe",0.85881368650155,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.9859908178676,-0.0203538834551292
"Rps13","Group_safe",0.778073309265016,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01888950990107,0.0269976116995341
"Rps14","Group_safe",0.952542622101503,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.995251803992691,-0.00686651354039281
"Rps15","Group_safe",0.79433155963518,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01839873840353,0.0263025371365674
"Rps15a","Group_safe",0.684744179673181,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.972572172333938,-0.040122781750163
"Rps15a-ps4","Group_safe",0.42837421496867,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.727826942007721,-0.458332638402051
"Rps15a-ps6","Group_safe",0.936480027928753,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977050103657511,-0.0334955486150935
"Rps16","Group_safe",0.933986822174571,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.993867393244671,-0.00887472184283565
"Rps17","Group_safe",0.902223358696485,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.00935053410327,0.0134272903891931
"Rps18","Group_safe",0.977305219428734,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01180463350619,0.0169307510191394
"Rps19","Group_safe",0.851559469758782,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01547490957572,0.0221545938656091
"Rps19-ps3","Group_safe",0.299916606459413,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.794433840915472,-0.332001015473914
"Rps19bp1","Group_safe",0.593995015278035,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.970319017349389,-0.04346894647319
"Rps2","Group_safe",0.799307021450968,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.04857257556434,0.0684267191199465
"Rps20","Group_safe",0.858051680964563,0.999975312633209,"DMSO","DESeq2","DMSO vs DMSO.LIPUS",1.01449168621824,0.0207570422253199
"Rps21","Group_safe",0.800435758475727,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.977735369809851,-0.0324840513090331
"Rps23","Group_safe",0.648782789250623,0.999975312633209,"DMSO.LIPUS","DESeq2","DMSO vs DMSO.LIPUS",0.964900132562814,-0.0515484641254908
